Iteration;Time;Fitness;Prio0;Prio1;Total
371.0;267.8275;0.9382624824694793;5626.0;8346.0;13972.0
372.0;299.2846;0.9382624824694793;5626.0;8346.0;13972.0
373.0;278.4724;0.9382624824694793;5626.0;8346.0;13972.0
374.0;287.9381;0.9382624824694793;5626.0;8346.0;13972.0
375.0;297.4787;0.9382624824694793;5626.0;8346.0;13972.0
376.0;276.4145;0.9382624824694793;5626.0;8346.0;13972.0
377.0;297.7677;0.9382624824694793;5626.0;8346.0;13972.0
378.0;268.7816;0.9382624824694793;5626.0;8346.0;13972.0
379.0;296.493;0.9382624824694793;5626.0;8346.0;13972.0
380.0;270.9984;0.9382624824694793;5626.0;8346.0;13972.0
381.0;295.5073;0.9382624824694793;5626.0;8346.0;13972.0
382.0;299.6853;0.9382624824694793;5626.0;8346.0;13972.0
383.0;277.9705;0.9382624824694793;5626.0;8346.0;13972.0
384.0;298.8417;0.9382624824694793;5626.0;8346.0;13972.0
385.0;268.0762;0.9382624824694793;5626.0;8346.0;13972.0
386.0;299.0244;0.9382624824694793;5626.0;8346.0;13972.0
387.0;263.1962;0.9382624824694793;5626.0;8346.0;13972.0
388.0;290.3345;0.9382624824694793;5626.0;8346.0;13972.0
389.0;278.0201;0.9382624824694793;5626.0;8346.0;13972.0
390.0;288.6401;0.9382624824694793;5626.0;8346.0;13972.0
391.0;297.7496;0.9382624824694793;5626.0;8346.0;13972.0
392.0;274.4556;0.9382624824694793;5626.0;8346.0;13972.0
393.0;296.4459;0.9382624824694793;5626.0;8346.0;13972.0
394.0;268.964;0.9382624824694793;5626.0;8346.0;13972.0
395.0;293.8651;0.9382624824694793;5626.0;8346.0;13972.0
396.0;266.214;0.9382624824694793;5626.0;8346.0;13972.0
397.0;295.6823;0.9382624824694793;5626.0;8346.0;13972.0
398.0;299.6118;0.9382624824694793;5626.0;8346.0;13972.0
399.0;281.5676;0.9382624824694793;5626.0;8346.0;13972.0
400.0;298.3365;0.9382624824694793;5626.0;8346.0;13972.0
401.0;271.0606;0.9382624824694793;5626.0;8346.0;13972.0
402.0;297.5318;0.9382624824694793;5626.0;8346.0;13972.0
403.0;264.9471;0.9382624824694793;5626.0;8346.0;13972.0
404.0;296.0775;0.9382624824694793;5626.0;8346.0;13972.0
405.0;281.4172;0.9382624824694793;5626.0;8346.0;13972.0
406.0;287.6173;0.9382624824694793;5626.0;8346.0;13972.0
407.0;298.1595;0.9382624824694793;5626.0;8346.0;13972.0
408.0;272.3529;0.9382624824694793;5626.0;8346.0;13972.0
409.0;300.1463;0.9382624824694793;5626.0;8346.0;13972.0
410.0;267.9484;0.9382624824694793;5626.0;8346.0;13972.0
411.0;298.2626;0.9382624824694793;5626.0;8346.0;13972.0
412.0;272.079;0.9382624824694793;5626.0;8346.0;13972.0
413.0;287.2746;0.9382624824694793;5626.0;8346.0;13972.0
414.0;298.7585;0.9382624824694793;5626.0;8346.0;13972.0
415.0;278.1289;0.9382624824694793;5626.0;8346.0;13972.0
416.0;297.3655;0.9382624824694793;5626.0;8346.0;13972.0
417.0;273.7987;0.9382624824694793;5626.0;8346.0;13972.0
418.0;301.5811;0.9382624824694793;5626.0;8346.0;13972.0
419.0;266.7306;0.9382624824694793;5626.0;8346.0;13972.0
420.0;298.5846;0.9382624824694793;5626.0;8346.0;13972.0
421.0;300.159;0.9382624824694793;5626.0;8346.0;13972.0
422.0;284.7628;0.9382624824694793;5626.0;8346.0;13972.0
